Date,Open,High,Low,Close,Volume,body,signal
2024-06-11 08:15:00,2308.18,2310.07,2307.65,2308.01,0.1031,0.169999999999618,0
2024-06-11 08:30:00,2308.87,2309.0,2308.87,2309.0,0.0138,0.13000000000010914,1
2024-06-11 08:45:00,2308.86,2311.14,2308.86,2311.13,0.2053,2.269999999999982,1
2024-06-11 09:00:00,2310.43,2310.43,2309.01,2309.77,0.0379,0.6599999999998545,0
2024-06-11 09:15:00,2311.16,2311.16,2308.85,2310.3,0.0012,0.8599999999996726,0
2024-06-11 09:30:00,2308.85,2310.35,2308.8,2310.26,0.0866,1.4100000000003092,1
2024-06-11 09:45:00,2308.81,2311.26,2307.6,2309.26,0.1904,0.45000000000027285,1
2024-06-11 10:00:00,2308.8,2312.3,2308.8,2312.3,0.4111,3.5,1
2024-06-11 10:15:00,2308.83,2310.2,2307.6,2308.81,0.7241,0.01999999999998181,0
2024-06-11 10:30:00,2310.44,2312.37,2310.31,2312.37,0.0098,1.9299999999998363,1
2024-06-11 10:45:00,2311.4,2311.4,2309.1,2309.1,0.0235,2.300000000000182,0
2024-06-11 11:00:00,2310.54,2310.81,2308.83,2310.62,0.019,0.07999999999992724,1
2024-06-11 11:15:00,2308.82,2312.77,2308.82,2311.49,0.0114,2.669999999999618,1
2024-06-11 11:30:00,2311.49,2316.53,2311.49,2316.02,0.14,4.5300000000002,1
2024-06-11 11:45:00,2310.67,2313.45,2310.65,2313.45,0.0054,2.7799999999997453,1
2024-06-11 12:00:00,2311.31,2313.0,2311.23,2313.0,0.025,1.6900000000000546,1
2024-06-11 12:15:00,2313.0,2316.54,2313.0,2313.7,0.0956,0.6999999999998181,1
2024-06-11 12:30:00,2316.53,2317.68,2314.76,2317.68,3.2725,1.1499999999996362,1
2024-06-11 12:45:00,2317.52,2322.8,2315.32,2315.32,4.4805,2.199999999999818,0
2024-06-11 13:00:00,2316.28,2320.34,2311.97,2313.78,0.1768,2.5,0
2024-06-11 13:15:00,2319.36,2319.36,2313.38,2314.46,0.1072,4.900000000000091,0
2024-06-11 13:30:00,2317.22,2317.22,2313.2,2313.2,0.1694,4.019999999999982,0
2024-06-11 13:45:00,2313.29,2316.81,2312.75,2316.46,0.0608,3.1700000000000728,1
2024-06-11 14:00:00,2314.59,2320.29,2314.58,2316.69,0.0343,2.099999999999909,1
2024-06-11 14:15:00,2316.78,2318.25,2316.78,2318.25,0.003,1.4699999999998,1
2024-06-11 14:30:00,2313.66,2317.88,2313.57,2317.41,0.0284,3.75,1
2024-06-11 14:45:00,2313.86,2317.1,2313.85,2315.14,0.0255,1.2799999999997453,1
2024-06-11 15:00:00,2318.24,2318.24,2313.41,2315.64,0.0476,2.599999999999909,0
2024-06-11 15:15:00,2315.9,2315.9,2313.08,2315.26,0.0115,0.6399999999998727,0
2024-06-11 15:30:00,2312.21,2313.49,2310.0,2310.0,0.2718,2.2100000000000364,0
2024-06-11 15:45:00,2310.0,2313.98,2309.35,2313.65,0.3672,3.650000000000091,1
2024-06-11 16:00:00,2312.7,2316.18,2309.91,2311.79,0.3064,0.9099999999998545,0
2024-06-11 16:15:00,2310.03,2311.55,2310.01,2310.02,0.0099,0.010000000000218279,0
2024-06-11 16:30:00,2310.71,2310.71,2308.07,2308.07,0.0224,2.6399999999998727,0
2024-06-11 16:45:00,2307.99,2316.6,2305.79,2312.52,0.2273,4.5300000000002,1
2024-06-11 17:00:00,2310.2,2310.2,2310.0,2310.0,0.0017,0.1999999999998181,0
2024-06-11 17:15:00,2313.84,2313.84,2308.3,2311.93,2.6348,1.9100000000003092,0
2024-06-11 17:30:00,2308.89,2312.94,2308.3,2312.94,1.0762,4.050000000000182,1
2024-06-11 17:45:00,2307.7,2315.74,2307.7,2311.71,0.0145,4.010000000000218,1
2024-06-11 18:00:00,2311.57,2311.57,2307.75,2307.75,0.8306,3.8200000000001637,0
2024-06-11 18:15:00,2312.56,2316.31,2311.62,2316.31,0.1514,3.75,1
2024-06-11 18:30:00,2314.97,2318.06,2314.97,2317.18,0.0818,2.2100000000000364,1
2024-06-11 18:45:00,2315.37,2316.3,2312.39,2312.82,0.0245,2.549999999999727,0
2024-06-11 19:00:00,2315.69,2315.83,2311.62,2311.62,0.0598,4.070000000000164,0
2024-06-11 19:15:00,2310.32,2314.67,2310.32,2311.51,0.0235,1.1900000000000546,1
2024-06-11 19:30:00,2311.16,2311.95,2309.11,2310.3,0.2294,0.8599999999996726,0
2024-06-11 19:45:00,2311.69,2313.89,2310.65,2313.52,0.1997,1.8299999999999272,1
2024-06-11 20:00:00,2307.34,2311.63,2307.34,2308.29,0.0246,0.9499999999998181,1
2024-06-11 20:15:00,2313.29,2313.3,2310.81,2310.81,0.0178,2.480000000000018,0
2024-06-11 20:30:00,2310.81,2310.81,2310.81,2310.81,0.0,0.0,1
2024-06-11 20:45:00,2311.36,2313.29,2309.38,2310.29,1.2824,1.0700000000001637,0
2024-06-11 21:00:00,2313.3,2318.83,2310.84,2310.84,0.0735,2.4600000000000364,0
2024-06-11 21:15:00,2315.35,2315.35,2311.6,2314.57,0.0187,0.7799999999997453,0
2024-06-11 21:30:00,2310.34,2314.96,2310.18,2314.96,0.0248,4.619999999999891,1
2024-06-11 21:45:00,2314.99,2317.0,2313.9,2316.95,0.0124,1.9600000000000364,1
2024-06-11 22:00:00,2317.29,2317.29,2312.63,2312.63,0.0017,4.6599999999998545,0
2024-06-11 22:15:00,2313.18,2317.65,2313.06,2313.06,0.0021,0.11999999999989086,0
2024-06-11 22:30:00,2315.86,2315.86,2311.96,2312.39,0.0085,3.4700000000002547,0
2024-06-11 22:45:00,2312.13,2314.99,2312.11,2312.68,0.0168,0.5499999999997272,1
2024-06-11 23:00:00,2312.57,2316.52,2312.57,2312.78,0.0205,0.21000000000003638,1
2024-06-11 23:15:00,2313.18,2314.03,2312.67,2312.67,0.0068,0.5099999999997635,0
2024-06-11 23:30:00,2313.27,2313.27,2309.0,2309.0,0.0033,4.269999999999982,0
2024-06-11 23:45:00,2311.49,2311.49,2311.49,2311.49,0.0007,0.0,1
2024-06-12 00:00:00,2312.97,2312.97,2312.97,2312.97,0.0006,0.0,1
2024-06-12 00:15:00,2312.97,2312.97,2312.97,2312.97,0.0,0.0,1
2024-06-12 00:30:00,2311.98,2311.98,2308.75,2308.75,0.0022,3.230000000000018,0
2024-06-12 00:45:00,2310.84,2310.84,2310.84,2310.84,0.0041,0.0,1
2024-06-12 01:00:00,2314.23,2314.3,2314.23,2314.3,0.1149,0.07000000000016371,1
2024-06-12 01:15:00,2309.64,2310.88,2308.96,2309.0,0.0868,0.6399999999998727,0
2024-06-12 01:30:00,2310.69,2310.69,2310.69,2310.69,0.0004,0.0,1
2024-06-12 01:45:00,2308.0,2308.0,2308.0,2308.0,0.0009,0.0,1
2024-06-12 02:00:00,2308.0,2309.02,2308.0,2309.02,0.0022,1.0199999999999818,1
2024-06-12 02:15:00,2310.97,2312.74,2310.97,2312.73,0.0368,1.7600000000002183,1
2024-06-12 02:30:00,2312.43,2312.43,2311.41,2311.41,0.0065,1.0199999999999818,0
2024-06-12 02:45:00,2314.16,2314.37,2314.16,2314.37,0.247,0.21000000000003638,1
2024-06-12 03:00:00,2314.47,2315.0,2313.23,2313.23,0.2654,1.2399999999997817,0
2024-06-12 03:15:00,2311.62,2313.59,2311.62,2313.59,0.0036,1.9700000000002547,1
2024-06-12 03:30:00,2314.35,2314.42,2314.34,2314.34,0.3552,0.009999999999763531,0
2024-06-12 03:45:00,2314.34,2314.34,2314.34,2314.34,0.0,0.0,1
2024-06-12 04:00:00,2314.98,2314.98,2311.93,2313.29,0.5095,1.6900000000000546,0
2024-06-12 04:15:00,2312.41,2312.41,2312.41,2312.41,0.0089,0.0,1
2024-06-12 04:30:00,2312.41,2312.41,2312.41,2312.41,0.0,0.0,1
2024-06-12 04:45:00,2314.72,2314.99,2314.72,2314.99,0.3384,0.2699999999999818,1
2024-06-12 05:00:00,2312.61,2313.12,2312.61,2313.12,0.0075,0.5099999999997635,1
2024-06-12 05:15:00,2313.63,2314.98,2313.3,2313.3,0.0341,0.32999999999992724,0
2024-06-12 05:30:00,2313.01,2314.72,2312.17,2312.17,0.02,0.8400000000001455,0
2024-06-12 05:45:00,2314.56,2314.56,2311.36,2312.24,0.0039,2.3200000000001637,0
2024-06-12 06:00:00,2312.45,2314.9,2312.37,2314.9,0.0205,2.450000000000273,1
2024-06-12 06:15:00,2314.29,2316.47,2313.21,2316.47,1.5015,2.1799999999998363,1
2024-06-12 06:30:00,2316.55,2317.3,2315.85,2315.85,0.0121,0.7000000000002728,0
2024-06-12 06:45:00,2318.62,2319.02,2315.45,2315.45,0.0043,3.1700000000000728,0
2024-06-12 07:00:00,2317.97,2318.38,2317.27,2317.27,0.0186,0.6999999999998181,0
2024-06-12 07:15:00,2315.98,2315.98,2315.98,2315.98,0.0044,0.0,1
2024-06-12 07:30:00,2315.04,2321.98,2315.0,2315.01,2.5531,0.02999999999974534,0
2024-06-12 07:45:00,2315.44,2315.44,2315.44,2315.44,0.0007,0.0,1
2024-06-12 08:00:00,2317.85,2320.19,2316.91,2320.01,0.3314,2.1600000000003092,1
2024-06-12 08:15:00,2320.04,2320.04,2317.66,2317.66,0.0028,2.380000000000109,0
2024-06-12 08:30:00,2321.18,2321.18,2317.85,2319.29,0.3198,1.8899999999998727,0
2024-06-12 08:45:00,2316.06,2316.06,2316.06,2316.06,0.0004,0.0,1
2024-06-12 09:00:00,2315.55,2318.81,2315.48,2315.48,0.0031,0.07000000000016371,0
2024-06-12 09:15:00,2316.87,2320.76,2316.87,2317.74,0.0267,0.8699999999998909,1
2024-06-12 09:30:00,2321.39,2321.4,2316.22,2316.22,0.1473,5.170000000000073,0
2024-06-12 09:45:00,2316.05,2318.8,2316.05,2318.8,0.0424,2.75,1
2024-06-12 10:00:00,2320.8,2321.77,2318.66,2318.92,0.0223,1.8800000000001091,0
2024-06-12 10:15:00,2317.98,2319.27,2315.63,2315.63,0.1852,2.349999999999909,0
2024-06-12 10:30:00,2318.65,2319.12,2318.65,2319.12,0.0008,0.4699999999997999,1
2024-06-12 10:45:00,2319.66,2320.25,2319.66,2320.25,0.0334,0.5900000000001455,1
2024-06-12 11:00:00,2316.62,2316.62,2315.84,2316.46,0.1065,0.15999999999985448,0
2024-06-12 11:15:00,2319.89,2320.54,2319.48,2319.82,0.0134,0.06999999999970896,0
2024-06-12 11:30:00,2316.52,2319.37,2316.52,2319.37,0.0012,2.849999999999909,1
2024-06-12 11:45:00,2320.1,2320.1,2316.04,2316.05,0.1648,4.049999999999727,0
2024-06-12 12:00:00,2316.05,2319.62,2316.05,2319.62,0.0078,3.569999999999709,1
2024-06-12 12:15:00,2316.04,2317.33,2316.04,2317.05,0.0052,1.0100000000002183,1
2024-06-12 12:30:00,2317.91,2329.8,2317.89,2325.06,5.104,7.150000000000091,1
2024-06-12 12:45:00,2329.22,2336.29,2326.73,2336.29,0.5291,7.070000000000164,1
2024-06-12 13:00:00,2334.36,2339.52,2334.02,2334.02,0.3769,0.3400000000001455,0
2024-06-12 13:15:00,2337.81,2339.97,2334.34,2337.32,1.0408,0.4899999999997817,0
2024-06-12 13:30:00,2332.54,2332.79,2326.81,2326.81,0.8487,5.730000000000018,0
2024-06-12 13:45:00,2326.81,2326.81,2326.3,2326.3,0.1026,0.5099999999997635,0
2024-06-12 14:00:00,2326.29,2326.7,2323.9,2325.87,0.0844,0.42000000000007276,0
2024-06-12 14:15:00,2323.87,2328.14,2320.0,2323.2,2.2635,0.6700000000000728,0
2024-06-12 14:30:00,2320.99,2325.37,2320.99,2325.02,0.1581,4.0300000000002,1
2024-06-12 14:45:00,2325.79,2325.79,2322.5,2322.5,0.0028,3.2899999999999636,0
2024-06-12 15:00:00,2322.32,2324.83,2322.26,2322.48,0.3111,0.15999999999985448,1
2024-06-12 15:15:00,2322.44,2326.61,2320.86,2326.61,0.2593,4.170000000000073,1
2024-06-12 15:30:00,2324.08,2327.15,2321.98,2322.92,0.0785,1.1599999999998545,0
2024-06-12 15:45:00,2323.06,2323.35,2322.56,2323.35,0.0045,0.2899999999999636,1
2024-06-12 16:00:00,2326.86,2326.86,2322.01,2322.99,0.4851,3.8700000000003456,0
2024-06-12 16:15:00,2320.78,2326.08,2320.78,2326.08,0.1643,5.299999999999727,1
2024-06-12 16:30:00,2321.22,2325.98,2321.21,2322.11,0.2369,0.8900000000003274,1
2024-06-12 16:45:00,2322.79,2325.59,2322.79,2324.23,0.0713,1.4400000000000546,1
2024-06-12 17:00:00,2323.35,2324.0,2320.81,2323.27,0.9728,0.07999999999992724,0
2024-06-12 17:15:00,2323.31,2327.77,2323.31,2327.77,0.0023,4.460000000000036,1
2024-06-12 17:30:00,2324.15,2324.9,2320.42,2321.77,0.1093,2.380000000000109,0
2024-06-12 17:45:00,2319.9,2323.27,2319.9,2323.27,0.0012,3.369999999999891,1
2024-06-12 18:00:00,2320.56,2327.77,2318.44,2323.88,1.0763,3.3200000000001637,1
2024-06-12 18:15:00,2322.58,2327.06,2322.58,2327.06,0.0993,4.480000000000018,1
2024-06-12 18:30:00,2325.2,2327.23,2325.2,2327.23,0.0739,2.0300000000002,1
2024-06-12 18:45:00,2323.08,2323.08,2318.3,2318.3,0.7378,4.779999999999745,0
2024-06-12 19:00:00,2318.42,2320.38,2318.34,2318.34,0.0173,0.07999999999992724,0
2024-06-12 19:15:00,2318.45,2318.98,2316.54,2316.54,0.0811,1.9099999999998545,0
2024-06-12 19:30:00,2315.82,2315.82,2311.78,2313.71,0.2377,2.1100000000001273,0
2024-06-12 19:45:00,2311.23,2316.39,2310.0,2316.39,0.424,5.1599999999998545,1
2024-06-12 20:00:00,2313.9,2313.9,2312.41,2312.41,0.0026,1.4900000000002365,0
2024-06-12 20:15:00,2316.76,2316.76,2313.71,2313.71,0.0178,3.050000000000182,0
2024-06-12 20:30:00,2316.33,2316.73,2312.97,2316.65,0.1635,0.3200000000001637,1
2024-06-12 20:45:00,2316.32,2316.32,2314.21,2314.21,0.0016,2.1100000000001273,0
2024-06-12 21:00:00,2314.67,2314.67,2314.67,2314.67,0.002,0.0,1
2024-06-12 21:15:00,2314.8,2316.19,2313.68,2316.12,0.0101,1.319999999999709,1
2024-06-12 21:30:00,2315.15,2316.37,2315.15,2316.31,0.0436,1.1599999999998545,1
2024-06-12 21:45:00,2316.28,2320.18,2315.39,2316.01,1.5848,0.2699999999999818,0
2024-06-12 22:00:00,2316.0,2316.0,2316.0,2316.0,0.1064,0.0,1
2024-06-12 22:15:00,2316.0,2317.78,2316.0,2317.75,0.0128,1.75,1
2024-06-12 22:30:00,2317.48,2317.94,2316.0,2317.94,0.0463,0.4600000000000364,1
2024-06-12 22:45:00,2316.01,2316.01,2316.0,2316.0,0.1155,0.010000000000218279,0
2024-06-12 23:00:00,2313.18,2317.41,2312.29,2312.97,0.1284,0.21000000000003638,0
2024-06-12 23:15:00,2317.71,2317.71,2316.57,2316.61,0.1206,1.099999999999909,0
2024-06-12 23:30:00,2318.21,2318.21,2313.89,2313.89,0.1197,4.320000000000164,0
2024-06-12 23:45:00,2318.25,2318.25,2311.68,2313.23,0.0158,5.019999999999982,0
2024-06-13 00:00:00,2316.31,2316.31,2310.94,2310.94,0.115,5.369999999999891,0
2024-06-13 00:15:00,2310.9,2316.81,2310.51,2316.81,0.2327,5.9099999999998545,1
2024-06-13 00:30:00,2315.97,2315.97,2315.97,2315.97,0.0012,0.0,1
2024-06-13 00:45:00,2315.74,2317.2,2312.19,2312.19,0.0046,3.549999999999727,0
2024-06-13 01:00:00,2313.64,2317.6,2313.64,2314.43,0.0724,0.7899999999999636,1
2024-06-13 01:15:00,2312.52,2314.44,2310.0,2310.0,0.0082,2.519999999999982,0
2024-06-13 01:30:00,2310.0,2310.0,2310.0,2310.0,0.0002,0.0,1
2024-06-13 01:45:00,2310.0,2310.0,2310.0,2310.0,0.0404,0.0,1
2024-06-13 02:00:00,2310.0,2310.0,2308.54,2308.54,0.2029,1.4600000000000364,0
2024-06-13 02:15:00,2307.99,2311.31,2307.99,2311.31,0.1102,3.3200000000001637,1
2024-06-13 02:30:00,2310.61,2313.77,2309.25,2309.64,0.0097,0.9700000000002547,0
2024-06-13 02:45:00,2309.72,2313.38,2308.17,2313.38,0.0113,3.6600000000003092,1
2024-06-13 03:00:00,2307.99,2309.86,2307.24,2308.24,0.0824,0.25,1
2024-06-13 03:15:00,2316.7,2316.7,2307.86,2311.47,0.0232,5.230000000000018,0
2024-06-13 03:30:00,2307.24,2307.24,2304.16,2304.16,0.2334,3.0799999999999272,0
2024-06-13 03:45:00,2308.63,2312.29,2308.63,2309.39,0.0733,0.7599999999997635,1
2024-06-13 04:00:00,2309.0,2311.65,2308.34,2308.34,0.0243,0.6599999999998545,0
2024-06-13 04:15:00,2312.32,2312.32,2309.75,2310.37,0.0157,1.9500000000002728,0
2024-06-13 04:30:00,2309.53,2309.53,2309.53,2309.53,0.0002,0.0,1
2024-06-13 04:45:00,2308.34,2308.34,2305.86,2305.86,0.002,2.480000000000018,0
2024-06-13 05:00:00,2306.26,2306.26,2306.26,2306.26,0.0002,0.0,1
2024-06-13 05:15:00,2308.24,2309.35,2306.32,2309.35,0.0688,1.1100000000001273,1
2024-06-13 05:30:00,2306.52,2309.31,2306.51,2309.24,0.0394,2.7199999999998,1
2024-06-13 05:45:00,2309.24,2309.24,2309.24,2309.24,0.0,0.0,1
2024-06-13 06:00:00,2309.24,2309.24,2309.24,2309.24,0.0,0.0,1
2024-06-13 06:15:00,2309.33,2309.33,2309.14,2309.14,0.0015,0.19000000000005457,0
2024-06-13 06:30:00,2305.86,2305.86,2305.86,2305.86,0.0001,0.0,1
2024-06-13 06:45:00,2305.67,2305.67,2305.66,2305.66,0.0055,0.010000000000218279,0
2024-06-13 07:00:00,2305.64,2310.22,2305.64,2310.14,0.0124,4.5,1
2024-06-13 07:15:00,2309.03,2310.0,2309.03,2309.96,0.0133,0.9299999999998363,1
2024-06-13 07:30:00,2306.7,2309.66,2306.05,2309.6,0.0015,2.900000000000091,1
2024-06-13 07:45:00,2310.39,2310.39,2307.89,2307.89,0.1256,2.5,0
2024-06-13 08:00:00,2310.75,2310.75,2307.58,2307.58,0.2271,3.1700000000000728,0
2024-06-13 08:15:00,2307.72,2309.27,2305.95,2309.27,0.0391,1.550000000000182,1
2024-06-13 08:30:00,2306.67,2310.64,2306.67,2310.6,0.0098,3.9299999999998363,1
2024-06-13 08:45:00,2307.86,2307.86,2307.84,2307.84,0.0008,0.01999999999998181,0
2024-06-13 09:00:00,2309.03,2309.03,2306.89,2306.89,0.0057,2.1400000000003274,0
2024-06-13 09:15:00,2306.76,2309.8,2306.76,2309.8,0.0194,3.0399999999999636,1
2024-06-13 09:30:00,2306.56,2307.07,2305.63,2305.63,0.0448,0.9299999999998363,0
2024-06-13 09:45:00,2305.63,2308.4,2303.97,2308.4,0.4235,2.769999999999982,1
2024-06-13 10:00:00,2307.07,2307.07,2305.64,2305.64,0.001,1.430000000000291,0
2024-06-13 10:15:00,2305.31,2305.31,2305.31,2305.31,0.0923,0.0,1
2024-06-13 10:30:00,2308.24,2310.84,2308.24,2310.84,0.43,2.600000000000364,1
2024-06-13 10:45:00,2307.76,2310.32,2307.76,2309.9,0.0954,2.1399999999998727,1
2024-06-13 11:00:00,2308.31,2309.24,2308.31,2309.24,0.0104,0.9299999999998363,1
2024-06-13 11:15:00,2305.41,2310.09,2305.41,2309.39,0.1922,3.980000000000018,1
2024-06-13 11:30:00,2309.31,2309.31,2308.07,2308.07,0.0183,1.2399999999997817,0
2024-06-13 11:45:00,2305.65,2306.31,2303.99,2306.31,0.0063,0.6599999999998545,1
2024-06-13 12:00:00,2304.08,2304.08,2303.98,2303.98,0.0011,0.09999999999990905,0
2024-06-13 12:15:00,2304.16,2304.16,2304.16,2304.16,0.0014,0.0,1
2024-06-13 12:30:00,2306.87,2311.01,2306.86,2308.3,0.5371,1.430000000000291,1
2024-06-13 12:45:00,2307.6,2310.52,2307.6,2308.37,0.2657,0.7699999999999818,1
2024-06-13 13:00:00,2310.47,2310.48,2307.41,2307.41,0.0191,3.0599999999999454,0
2024-06-13 13:15:00,2309.92,2310.23,2309.92,2310.05,0.0421,0.13000000000010914,1
2024-06-13 13:30:00,2310.83,2311.01,2309.33,2311.01,0.0598,0.18000000000029104,1
2024-06-13 13:45:00,2308.95,2308.95,2306.82,2306.94,0.0531,2.0099999999997635,0
2024-06-13 14:00:00,2306.94,2306.94,2306.94,2306.94,0.0,0.0,1
2024-06-13 14:15:00,2303.97,2304.08,2302.01,2303.0,0.3255,0.9699999999997999,0
2024-06-13 14:30:00,2302.9,2303.31,2301.99,2303.3,2.4476,0.40000000000009095,1
2024-06-13 14:45:00,2305.9,2307.0,2304.01,2304.01,0.0349,1.8899999999998727,0
2024-06-13 15:00:00,2303.31,2307.68,2303.31,2307.68,0.0078,4.369999999999891,1
2024-06-13 15:15:00,2302.32,2306.01,2302.31,2302.32,0.1215,0.0,1
2024-06-13 15:30:00,2305.11,2305.41,2300.03,2300.03,0.1103,5.079999999999927,0
2024-06-13 15:45:00,2300.23,2300.23,2295.0,2297.88,0.8281,2.349999999999909,0
2024-06-13 16:00:00,2295.0,2299.32,2295.0,2295.38,0.0375,0.38000000000010914,1
2024-06-13 16:15:00,2295.01,2304.17,2295.0,2304.17,1.6381,9.159999999999854,1
2024-06-13 16:30:00,2303.99,2303.99,2298.35,2303.33,0.0269,0.6599999999998545,0
2024-06-13 16:45:00,2300.3,2301.06,2295.0,2295.0,0.671,5.300000000000182,0
2024-06-13 17:00:00,2299.54,2299.54,2298.84,2298.84,0.2122,0.6999999999998181,0
2024-06-13 17:15:00,2298.83,2307.05,2298.83,2307.05,0.4512,8.220000000000255,1
2024-06-13 17:30:00,2299.43,2303.06,2298.91,2302.06,0.0162,2.630000000000109,1
2024-06-13 17:45:00,2300.99,2300.99,2299.9,2299.9,0.0111,1.0899999999996908,0
2024-06-13 18:00:00,2304.79,2304.79,2304.79,2304.79,0.0016,0.0,1
2024-06-13 18:15:00,2302.31,2304.5,2302.31,2302.6,0.0447,0.2899999999999636,1
2024-06-13 18:30:00,2299.72,2303.59,2299.72,2303.53,0.0037,3.8100000000004,1
2024-06-13 18:45:00,2300.52,2304.09,2300.51,2304.09,0.008,3.5700000000001637,1
2024-06-13 19:00:00,2300.21,2300.43,2300.21,2300.43,0.0076,0.2199999999997999,1
2024-06-13 19:15:00,2304.86,2304.86,2304.15,2304.15,0.0057,0.7100000000000364,0
2024-06-13 19:30:00,2299.93,2303.24,2299.93,2300.86,0.0006,0.930000000000291,1
2024-06-13 19:45:00,2301.98,2305.65,2301.98,2305.62,0.0119,3.6399999999998727,1
2024-06-13 20:00:00,2305.72,2305.72,2300.14,2304.51,0.5176,1.2099999999995816,0
2024-06-13 20:15:00,2299.68,2304.68,2299.68,2304.56,0.0023,4.880000000000109,1
2024-06-13 20:30:00,2300.86,2300.86,2300.69,2300.73,0.0027,0.13000000000010914,0
2024-06-13 20:45:00,2300.71,2303.53,2300.41,2301.81,0.0552,1.099999999999909,1
2024-06-13 21:00:00,2299.9,2301.68,2299.9,2300.4,0.281,0.5,1
2024-06-13 21:15:00,2300.4,2300.4,2300.4,2300.4,0.0,0.0,1
2024-06-13 21:30:00,2294.86,2298.1,2294.85,2296.42,0.024,1.5599999999999454,1
2024-06-13 21:45:00,2299.08,2302.38,2299.08,2302.34,0.0744,3.2600000000002183,1
2024-06-13 22:00:00,2302.05,2302.05,2297.99,2299.2,0.0098,2.850000000000364,0
2024-06-13 22:15:00,2299.97,2299.97,2295.56,2295.56,0.0024,4.4099999999998545,0
2024-06-13 22:30:00,2295.42,2295.42,2295.05,2295.05,0.3609,0.36999999999989086,0
2024-06-13 22:45:00,2295.05,2295.05,2295.05,2295.05,0.0,0.0,1
2024-06-13 23:00:00,2296.96,2297.1,2296.8,2297.1,0.0088,0.13999999999987267,1
2024-06-13 23:15:00,2294.77,2294.77,2294.41,2294.41,0.001,0.36000000000012733,0
2024-06-13 23:30:00,2294.63,2297.87,2294.41,2297.65,0.0044,3.019999999999982,1
2024-06-13 23:45:00,2294.55,2294.55,2294.55,2294.55,0.0014,0.0,1
2024-06-14 00:00:00,2295.02,2297.39,2294.7,2294.7,0.0024,0.3200000000001637,0
2024-06-14 00:15:00,2297.27,2297.68,2293.34,2293.34,0.8768,3.9299999999998363,0
2024-06-14 00:30:00,2299.12,2305.32,2299.12,2302.6,0.5261,3.480000000000018,1
2024-06-14 00:45:00,2301.65,2301.65,2301.65,2301.65,0.0012,0.0,1
2024-06-14 01:00:00,2302.8,2302.8,2301.26,2301.26,0.0045,1.5399999999999636,0
2024-06-14 01:15:00,2305.34,2305.34,2301.01,2301.01,0.0101,4.329999999999927,0
2024-06-14 01:30:00,2301.68,2301.68,2301.68,2301.68,0.0438,0.0,1
2024-06-14 01:45:00,2305.35,2305.35,2305.35,2305.35,0.0007,0.0,1
2024-06-14 02:00:00,2305.35,2305.35,2305.35,2305.35,0.0,0.0,1
2024-06-14 02:15:00,2305.35,2305.35,2305.35,2305.35,0.0,0.0,1
2024-06-14 02:30:00,2302.81,2305.35,2302.81,2305.35,0.0118,2.5399999999999636,1
2024-06-14 02:45:00,2307.24,2309.55,2307.24,2309.55,0.0131,2.3100000000004,1
2024-06-14 03:00:00,2309.08,2309.58,2307.39,2309.58,0.0072,0.5,1
2024-06-14 03:15:00,2307.39,2309.99,2307.33,2309.99,0.2288,2.599999999999909,1
2024-06-14 03:30:00,2309.99,2309.99,2309.99,2309.99,0.0,0.0,1
2024-06-14 03:45:00,2309.04,2309.04,2307.97,2307.98,0.0136,1.0599999999999454,0
2024-06-14 04:00:00,2307.98,2307.98,2307.98,2307.98,0.0,0.0,1
2024-06-14 04:15:00,2307.98,2307.98,2307.98,2307.98,0.0,0.0,1
2024-06-14 04:30:00,2305.48,2308.28,2305.4,2305.4,0.0025,0.07999999999992724,0
2024-06-14 04:45:00,2309.21,2309.21,2305.42,2305.65,0.1039,3.5599999999999454,0
2024-06-14 05:00:00,2309.0,2309.0,2305.35,2306.61,0.6603,2.3899999999998727,0
2024-06-14 05:15:00,2306.61,2306.61,2306.61,2306.61,0.0,0.0,1
2024-06-14 05:30:00,2305.36,2309.52,2305.11,2309.52,0.1637,4.1599999999998545,1
2024-06-14 05:45:00,2309.67,2309.93,2309.64,2309.93,0.0029,0.25999999999976353,1
2024-06-14 06:00:00,2308.5,2308.5,2308.48,2308.48,0.0009,0.01999999999998181,0
2024-06-14 06:15:00,2308.48,2308.48,2308.48,2308.48,0.0,0.0,1
2024-06-14 06:30:00,2306.39,2306.41,2306.39,2306.41,0.002,0.01999999999998181,1
2024-06-14 06:45:00,2309.99,2309.99,2308.79,2308.79,0.0023,1.199999999999818,0
2024-06-14 07:00:00,2309.31,2309.31,2305.65,2305.65,0.0998,3.6599999999998545,0
2024-06-14 07:15:00,2305.45,2305.86,2305.45,2305.86,0.0995,0.41000000000030923,1
2024-06-14 07:30:00,2307.49,2309.77,2307.49,2309.77,0.0544,2.2800000000002,1
2024-06-14 07:45:00,2309.99,2309.99,2309.77,2309.77,0.0726,0.2199999999997999,0
2024-06-14 08:00:00,2307.95,2312.48,2307.95,2312.47,0.6026,4.519999999999982,1
2024-06-14 08:15:00,2312.45,2312.45,2312.45,2312.45,0.0449,0.0,1
2024-06-14 08:30:00,2312.45,2312.45,2309.99,2309.99,0.0885,2.4600000000000364,0
2024-06-14 08:45:00,2309.99,2310.21,2309.26,2310.06,0.0989,0.07000000000016371,1
2024-06-14 09:00:00,2310.21,2311.98,2306.89,2306.89,0.0092,3.3200000000001637,0
